index,emotion_numeric,emotion_str,image_path
15794,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15794.jpg
15795,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15795.jpg
15796,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15796.jpg
15797,4,disgust,style_images/emotion_index_mapped_files/val_emo_list.txt/15797.jpg
15798,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15798.jpg
15799,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15799.jpg
15800,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15800.jpg
15801,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15801.jpg
15802,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15802.jpg
15803,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15803.jpg
15804,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/15804.jpg
15805,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15805.jpg
15806,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15806.jpg
15807,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/15807.jpg
15808,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15808.jpg
15809,6,fear,style_images/emotion_index_mapped_files/val_emo_list.txt/15809.jpg
15810,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15810.jpg
15811,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15811.jpg
15812,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/15812.jpg
15813,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15813.jpg
15814,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15814.jpg
15815,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15815.jpg
15816,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15816.jpg
15817,4,disgust,style_images/emotion_index_mapped_files/val_emo_list.txt/15817.jpg
15818,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15818.jpg
15819,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15819.jpg
15820,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15820.jpg
15821,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15821.jpg
15822,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15822.jpg
15823,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15823.jpg
15824,5,anger,style_images/emotion_index_mapped_files/val_emo_list.txt/15824.jpg
15825,5,anger,style_images/emotion_index_mapped_files/val_emo_list.txt/15825.jpg
15826,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15826.jpg
15827,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15827.jpg
15828,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15828.jpg
15829,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15829.jpg
15830,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15830.jpg
15831,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15831.jpg
15832,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/15832.jpg
15833,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15833.jpg
15834,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15834.jpg
15835,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/15835.jpg
15836,4,disgust,style_images/emotion_index_mapped_files/val_emo_list.txt/15836.jpg
15837,4,disgust,style_images/emotion_index_mapped_files/val_emo_list.txt/15837.jpg
15838,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15838.jpg
15839,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15839.jpg
15840,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/15840.jpg
15841,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15841.jpg
15842,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15842.jpg
15843,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15843.jpg
15844,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/15844.jpg
15845,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15845.jpg
15846,4,disgust,style_images/emotion_index_mapped_files/val_emo_list.txt/15846.jpg
15847,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15847.jpg
15848,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/15848.jpg
15849,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15849.jpg
15850,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/15850.jpg
15851,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15851.jpg
15852,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15852.jpg
15853,4,disgust,style_images/emotion_index_mapped_files/val_emo_list.txt/15853.jpg
15854,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/15854.jpg
15855,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15855.jpg
15856,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/15856.jpg
15857,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15857.jpg
15858,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/15858.jpg
15859,6,fear,style_images/emotion_index_mapped_files/val_emo_list.txt/15859.jpg
15860,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15860.jpg
15861,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15861.jpg
15862,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15862.jpg
15863,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15863.jpg
15864,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/15864.jpg
15865,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15865.jpg
15866,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15866.jpg
15867,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15867.jpg
15868,6,fear,style_images/emotion_index_mapped_files/val_emo_list.txt/15868.jpg
15869,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15869.jpg
15870,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15870.jpg
15871,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/15871.jpg
15872,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/15872.jpg
15873,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15873.jpg
15874,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/15874.jpg
15875,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15875.jpg
15876,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15876.jpg
15877,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15877.jpg
15878,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15878.jpg
15879,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/15879.jpg
15880,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/15880.jpg
15881,4,disgust,style_images/emotion_index_mapped_files/val_emo_list.txt/15881.jpg
15882,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/15882.jpg
15883,4,disgust,style_images/emotion_index_mapped_files/val_emo_list.txt/15883.jpg
15884,6,fear,style_images/emotion_index_mapped_files/val_emo_list.txt/15884.jpg
15885,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15885.jpg
15886,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15886.jpg
15887,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15887.jpg
15888,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15888.jpg
15889,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/15889.jpg
15890,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15890.jpg
15891,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15891.jpg
15892,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15892.jpg
15893,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15893.jpg
15894,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15894.jpg
15895,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/15895.jpg
15896,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15896.jpg
15897,6,fear,style_images/emotion_index_mapped_files/val_emo_list.txt/15897.jpg
15898,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15898.jpg
15899,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/15899.jpg
15900,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/15900.jpg
15901,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/15901.jpg
15902,4,disgust,style_images/emotion_index_mapped_files/val_emo_list.txt/15902.jpg
15903,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/15903.jpg
15904,4,disgust,style_images/emotion_index_mapped_files/val_emo_list.txt/15904.jpg
15905,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/15905.jpg
15906,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15906.jpg
15907,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/15907.jpg
15908,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15908.jpg
15909,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15909.jpg
15910,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15910.jpg
15911,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15911.jpg
15912,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/15912.jpg
15913,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15913.jpg
15914,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15914.jpg
15915,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/15915.jpg
15916,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15916.jpg
15917,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/15917.jpg
15918,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15918.jpg
15919,4,disgust,style_images/emotion_index_mapped_files/val_emo_list.txt/15919.jpg
15920,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15920.jpg
15921,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15921.jpg
15922,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15922.jpg
15923,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15923.jpg
15924,4,disgust,style_images/emotion_index_mapped_files/val_emo_list.txt/15924.jpg
15925,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/15925.jpg
15926,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/15926.jpg
15927,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15927.jpg
15928,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15928.jpg
15929,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15929.jpg
15930,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/15930.jpg
15931,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15931.jpg
15932,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/15932.jpg
15933,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/15933.jpg
15934,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15934.jpg
15935,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15935.jpg
15936,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15936.jpg
15937,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15937.jpg
15938,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15938.jpg
15939,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/15939.jpg
15940,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15940.jpg
15941,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/15941.jpg
15942,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/15942.jpg
15943,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/15943.jpg
15944,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15944.jpg
15945,5,anger,style_images/emotion_index_mapped_files/val_emo_list.txt/15945.jpg
15946,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/15946.jpg
15947,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15947.jpg
15948,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15948.jpg
15949,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/15949.jpg
15950,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15950.jpg
15951,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15951.jpg
15952,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15952.jpg
15953,4,disgust,style_images/emotion_index_mapped_files/val_emo_list.txt/15953.jpg
15954,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15954.jpg
15955,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15955.jpg
15956,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15956.jpg
15957,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15957.jpg
15958,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15958.jpg
15959,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15959.jpg
15960,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15960.jpg
15961,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15961.jpg
15962,5,anger,style_images/emotion_index_mapped_files/val_emo_list.txt/15962.jpg
15963,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15963.jpg
15964,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15964.jpg
15965,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15965.jpg
15966,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15966.jpg
15967,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15967.jpg
15968,5,anger,style_images/emotion_index_mapped_files/val_emo_list.txt/15968.jpg
15969,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15969.jpg
15970,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/15970.jpg
15971,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15971.jpg
15972,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/15972.jpg
15973,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15973.jpg
15974,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15974.jpg
15975,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15975.jpg
15976,4,disgust,style_images/emotion_index_mapped_files/val_emo_list.txt/15976.jpg
15977,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15977.jpg
15978,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15978.jpg
15979,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/15979.jpg
15980,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15980.jpg
15981,5,anger,style_images/emotion_index_mapped_files/val_emo_list.txt/15981.jpg
15982,6,fear,style_images/emotion_index_mapped_files/val_emo_list.txt/15982.jpg
15983,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15983.jpg
15984,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15984.jpg
15985,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15985.jpg
15986,2,awe,style_images/emotion_index_mapped_files/val_emo_list.txt/15986.jpg
15987,7,sadness,style_images/emotion_index_mapped_files/val_emo_list.txt/15987.jpg
15988,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15988.jpg
15989,1,excitement,style_images/emotion_index_mapped_files/val_emo_list.txt/15989.jpg
15990,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15990.jpg
15991,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15991.jpg
15992,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15992.jpg
15993,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15993.jpg
15994,3,contentment,style_images/emotion_index_mapped_files/val_emo_list.txt/15994.jpg
15995,0,amusement,style_images/emotion_index_mapped_files/val_emo_list.txt/15995.jpg
